pickup_node_id,dropoff_node_id,pickup_time_since_midnight,dropoff_time_since_midnight,chain_id,chain_order
6950,5097,28860,29666,84,19
3721,5097,29700,30640,84,20
1045,4650,29730,29807,84,21
7032,1726,29760,30385,84,22
2936,2787,29790,30621,84,23
7026,7875,30600,30926,84,24
595,3746,30630,30787,84,25
5615,1726,30660,31718,84,26
4638,9046,30690,31279,84,27
4819,8263,30720,30876,84,28
2544,2771,31500,31973,84,29
6383,8831,31530,32378,84,30
4313,4650,32400,32856,84,31
10496,8847,32430,33451,84,32
6541,7778,32460,32892,84,33
903,4446,32490,33631,84,34
4911,3920,32520,33492,84,35
8259,2898,32550,32849,84,36
2385,4647,33300,33354,84,37
7132,595,33330,33814,84,38
769,4649,33360,33724,84,39
2545,595,33390,33732,84,40
2743,4641,33420,33914,84,41
5165,4446,33450,33734,84,42
3955,8175,33480,34021,84,43
4092,4641,33600,33999,84,44
3922,8773,34200,34897,84,45
8603,9895,34230,34826,84,46
2960,2898,34260,34482,84,47
3878,1190,34290,34664,84,48
2898,5346,34320,34398,84,49
1704,3418,34350,35048,84,50
4500,4650,34380,34564,84,51
4311,595,35100,35252,84,52
9621,10496,35130,35579,84,53
790,10317,35160,35516,84,54
3442,10317,35190,35276,84,55
1987,595,35400,35466,84,56
921,2810,36000,36614,84,57
2135,7184,36030,36614,84,58
4638,8603,36060,36932,84,59
2554,5930,36900,36939,84,60
8638,9284,36930,38156,84,61
8175,4666,36960,37122,84,62
595,236,36990,37473,84,63
5060,9791,37020,38447,84,64
517,5216,37800,38299,84,65
4650,1789,37830,38231,84,66
8175,4666,37860,38022,84,67
4650,9775,37890,38042,84,68
8175,5123,37920,38142,84,69
6443,8847,37950,39030,84,70
595,3931,37980,38416,84,71
4641,7344,38010,38482,84,72
7106,3561,38040,38761,84,73
1594,2898,38070,38435,84,74
5769,3328,38700,39461,84,75
4082,10686,38730,39624,84,76
1232,1206,38760,39403,84,77
9333,10543,38790,39067,84,78
4638,775,39300,39722,84,79
517,5927,39600,40894,84,80
1695,1309,39630,40001,84,81
7956,6310,39660,40009,84,82
1780,7617,39690,40375,84,83
2727,3381,39720,40533,84,84
4925,921,39750,40331,84,85
1019,10455,40500,40853,84,86
9170,5912,41100,41361,84,87
8266,4671,41400,41942,84,88
8768,1107,43200,43674,84,89
1019,10455,43230,43583,84,90
10484,9284,43260,43633,84,91
5902,4671,44100,44622,84,92
7651,8879,44130,44812,84,93
8518,4638,44160,44454,84,94
10111,8879,44190,44351,84,95
7253,3158,44220,44351,84,96
6950,925,45000,45887,84,97
4638,4658,45030,45185,84,98
8764,3063,45300,45771,84,99
7776,7309,45900,46536,84,100
8764,3063,45930,46401,84,101
7875,8410,46800,47982,84,102
7953,1963,46830,47092,84,103
1695,2629,46860,46989,84,104
6106,8663,46890,47865,84,105
8263,4819,46920,47074,84,106
1190,5265,46950,47210,84,107
4134,6382,46980,47446,84,108
1181,8266,47010,47374,84,109
4691,4865,47700,48255,84,110
8263,3152,47730,47924,84,111
7778,3896,48000,48256,84,112
5714,595,48600,48964,84,113
3741,8796,48630,49176,84,114
10243,1905,48900,49000,84,115
8754,747,48930,49912,84,116
5714,595,49500,49864,84,117
5468,4884,49530,50477,84,118
2268,10686,49560,50609,84,119
7919,3545,49590,50171,84,120
225,1564,50400,50568,84,121
5097,8773,50430,51035,84,122
2605,3983,50460,50662,84,123
4693,5172,50490,50717,84,124
4650,1045,50520,50597,84,125
3482,6167,50550,51094,84,126
4650,4500,50580,50764,84,127
5097,6027,51300,51673,84,128
7450,595,51330,51420,84,129
6106,3957,51360,51794,84,130
1446,4358,51390,52556,84,131
5688,8259,51420,51768,84,132
4641,2012,51450,51858,84,133
4641,2012,51600,52008,84,134
5769,7778,51630,52095,84,135
921,1124,51900,52279,84,136
5839,1190,52200,52680,84,137
4650,4313,52230,52687,84,138
6274,6532,52260,52843,84,139
4446,5139,52290,52824,84,140
517,2629,53100,53672,84,141
595,1987,53130,53196,84,142
921,4925,53160,53803,84,143
4927,2581,53190,54130,84,144
921,4925,54000,54643,84,145
5688,8259,54030,54378,84,146
2605,3983,54060,54262,84,147
8825,4638,54090,55090,84,148
6398,3381,54120,54940,84,149
6106,6275,54150,54342,84,150
4918,9118,54180,55284,84,151
5912,4925,54900,55660,84,152
2898,2960,54930,55152,84,153
595,1987,54960,55026,84,154
1264,8266,54990,55359,84,155
10317,3442,55800,55886,84,156
4641,4092,55830,56223,84,157
8537,9265,55860,56811,84,158
10317,790,55890,56245,84,159
8537,9147,55920,56562,84,160
4699,4025,55950,56748,84,161
1526,1061,56700,56764,84,162
5550,1678,56730,57395,84,163
4536,4638,56760,57192,84,164
10317,3442,56790,56876,84,165
4639,7778,57000,57229,84,166
10638,9284,57600,58034,84,167
3603,2770,59400,59712,84,168
2887,6361,59430,59670,84,169
2787,6955,59460,59943,84,170
2787,8141,59490,60608,84,171
8179,4082,60300,61399,84,172
9010,3136,62100,63001,84,173
8879,7651,63000,63681,84,174
1857,4925,63030,63369,84,175
5864,1592,63060,63738,84,176
8879,10111,63090,63251,84,177
1831,5230,63120,63310,84,178
8179,4082,67500,68599,84,179
225,3891,72600,73604,84,180
1188,5429,73800,74109,84,181
236,595,14760,15284,85,0
236,595,15000,15524,85,1
5839,595,15300,15851,85,2
236,595,15330,15854,85,3
5586,595,17400,17677,85,4
7344,4641,18900,19372,85,5
855,8263,19200,19602,85,6
1789,4650,19800,20201,85,7
5123,8175,19830,20052,85,8
4666,8175,19860,20022,85,9
9147,8537,20700,21345,85,10
6950,1695,22500,22817,85,11
6532,6274,22530,23113,85,12
8327,1695,22560,22834,85,13
1553,8603,23400,24357,85,14
3721,5097,26400,27340,85,15
8773,5097,27000,27605,85,16
5103,225,27030,27884,85,17
2771,1779,27060,27779,85,18
2770,3603,27090,27402,85,19
8603,2787,27600,28247,85,20
8603,2787,27900,28547,85,21
7127,6431,27930,28860,85,22
6027,5097,28800,29173,85,23
5124,6268,28830,29734,85,24
3287,1917,28860,29233,85,25
6955,2787,28890,29373,85,26
3328,7960,28920,29714,85,27
1045,4650,29700,29777,85,28
3721,5097,29730,30670,85,29
3287,1917,29760,30133,85,30
7032,1726,29790,30415,85,31
7778,2382,29820,30431,85,32
3878,805,29850,30012,85,33
8796,3741,30600,31148,85,34
4819,8263,30630,30786,85,35
595,3746,30660,30817,85,36
5839,7184,30690,31531,85,37
4082,8179,31500,32646,85,38
8263,5930,31530,31631,85,39
3152,8263,31560,31754,85,40
7132,595,32400,32884,85,41
4259,1183,32430,32807,85,42
4925,5912,32460,33205,85,43
7087,7960,32490,32860,85,44
6383,1098,32520,33486,85,45
8259,2898,32550,32849,85,46
8410,7875,32580,33774,85,47
3158,7253,33300,33431,85,48
2743,4641,33330,33824,85,49
3955,8175,33360,33901,85,50
5718,10686,33390,34125,85,51
2545,595,33420,33762,85,52
4092,4641,33450,33849,85,53
7132,595,33480,33964,85,54
4500,4650,33600,33784,85,55
7960,225,34200,34741,85,56
5715,8175,34230,34381,85,57
7777,3896,34260,34528,85,58
8263,855,34290,34693,85,59
4709,2605,34320,34827,85,60
790,10317,35100,35456,85,61
1987,595,35130,35196,85,62
4311,595,35160,35312,85,63
9284,10638,36000,36485,85,64
6383,8755,36030,36790,85,65
1678,5550,36900,37591,85,66
6457,4638,36930,37221,85,67
3955,2472,36960,37551,85,68
1181,8266,36990,37354,85,69
3063,8764,37020,37468,85,70
595,3053,37050,37292,85,71
7778,1190,37080,37527,85,72
4259,4638,37110,37561,85,73
3328,7960,37140,37934,85,74
8663,6106,37800,38729,85,75
517,5216,37830,38329,85,76
4414,3741,37860,38328,85,77
8175,5123,37890,38112,85,78
595,5897,37920,37984,85,79
4541,5971,37950,38763,85,80
4541,10243,37980,38600,85,81
595,2726,38010,38547,85,82
4641,7344,38040,38512,85,83
1594,2898,38070,38435,85,84
5718,10686,38700,39435,85,85
10484,8180,38730,39027,85,86
2399,8603,39600,40696,85,87
5718,10686,39630,40365,85,88
7132,4650,39660,39928,85,89
2382,6456,39690,40496,85,90
3685,4638,39720,40761,85,91
8847,6932,40200,41403,85,92
5477,10243,40500,41051,85,93
7026,3383,40530,40739,85,94
4925,921,40560,41141,85,95
1695,6950,40590,40905,85,96
2898,229,41400,41676,85,97
1837,6126,41430,41678,85,98
4925,921,41460,42041,85,99
5103,225,41490,42344,85,100
4058,4671,42000,42800,85,101
4134,152,43200,43694,85,102
5971,10496,43230,43928,85,103
10393,4707,43260,43687,85,104
1779,2771,43290,44034,85,105
5902,3896,43800,44086,85,106
10484,757,44100,45253,85,107
4638,9224,44400,45216,85,108
2581,1726,45000,46350,85,109
6951,3456,45030,45563,85,110
1917,3287,45060,45415,85,111
6950,925,45090,45977,85,112
2882,1695,45120,45329,85,113
7778,6541,45150,45583,85,114
10243,1905,46200,46300,85,115
3063,8219,46800,47739,85,116
5468,1104,46830,47620,85,117
8263,4819,46860,47014,85,118
6204,9284,46890,48113,85,119
6204,3152,47400,48058,85,120
2382,4693,47700,48137,85,121
4691,2821,47730,47949,85,122
225,4541,47760,48673,85,123
4641,4092,48600,48993,85,124
9895,8603,48630,49245,85,125
3741,8796,48660,49206,85,126
3896,5902,48690,48976,85,127
10243,1905,49500,49600,85,128
7893,1526,50400,51070,85,129
2382,3063,50430,50532,85,130
4650,1045,50460,50537,85,131
4641,4092,50490,50883,85,132
2679,595,50520,50787,85,133
595,7132,50550,51034,85,134
855,4638,50580,51093,85,135
10006,7106,50610,51104,85,136
8847,8663,50640,51124,85,137
5799,5044,50670,51318,85,138
5097,8773,50700,51305,85,139
8764,3063,50730,51201,85,140
517,7132,50760,51358,85,141
3741,4414,50790,51361,85,142
595,1987,51300,51366,85,143
3482,6167,51330,51874,85,144
4641,2012,51360,51768,85,145
4670,807,52200,52509,85,146
595,5230,52230,52312,85,147
4446,5139,52260,52794,85,148
4650,4500,52290,52474,85,149
4671,8663,52800,53694,85,150
6204,9284,52830,54053,85,151
925,7893,53100,53905,85,152
3603,8958,53130,54144,85,153
4650,4500,53160,53344,85,154
7776,1963,53190,53853,85,155
4035,9284,54000,55415,85,156
5097,3721,54030,54943,85,157
3896,5902,54060,54346,85,158
4707,1107,54090,55050,85,159
2382,3063,54120,54222,85,160
6431,7127,54900,55829,85,161
4536,4638,54930,55362,85,162
8958,4794,54960,55875,85,163
2898,2960,54990,55212,85,164
10317,6884,55800,56089,85,165
4641,3957,55830,56116,85,166
3996,2770,55860,56031,85,167
8537,9147,55890,56532,85,168
2898,7158,55920,56234,85,169
2898,5346,55950,56028,85,170
8175,5715,55980,56131,85,171
10317,3442,56700,56786,85,172
6307,5727,57600,58282,85,173
6106,2534,57630,58387,85,174
2898,1594,57660,58025,85,175
2787,2936,59400,60272,85,176
4446,5139,59430,59964,85,177
7893,6950,59460,59576,85,178
928,4654,59490,59843,85,179
2787,8603,59520,60152,85,180
2787,8141,59550,60668,85,181
1104,1124,59580,59910,85,182
1446,8879,59610,60582,85,183
9010,3136,62100,63001,85,184
8879,10111,63000,63161,85,185
8879,7651,63030,63711,85,186
8179,4082,67500,68599,85,187
8179,4082,69300,70399,85,188
4865,4691,72000,72569,85,189
1680,5736,73800,74141,85,190
9715,3158,76500,76690,85,191
8603,225,76530,76772,85,192
5897,595,15300,15364,86,0
3931,595,16800,17221,86,1
7344,4641,18900,19372,86,2
229,2898,18930,19199,86,3
1789,4650,19800,20201,86,4
4666,8175,19830,19992,86,5
4666,8175,20400,20562,86,6
6532,6274,22500,23083,86,7
1905,10243,23400,23513,86,8
225,8603,27000,27242,86,9
6361,2887,27030,27251,86,10
1784,2536,27060,27452,86,11
1704,4927,27090,28004,86,12
9284,4638,27120,28215,86,13
7964,9442,27900,28436,86,14
1526,225,27930,28821,86,15
9284,6204,27960,29156,86,16
3122,3972,28800,28976,86,17
6955,2787,28830,29313,86,18
6027,5097,28860,29233,86,19
1607,1098,29700,29825,86,20
3351,1446,29730,30297,86,21
3721,5097,29760,30700,86,22
530,1190,30600,31595,86,23
8796,3741,30630,31178,86,24
4419,4918,30660,30852,86,25
4819,8263,30690,30846,86,26
7087,7960,32400,32770,86,27
1592,1726,32430,33362,86,28
5353,2975,32460,33853,86,29
5718,10686,32490,33225,86,30
3983,2605,33300,33553,86,31
8603,9895,33330,33926,86,32
5718,10686,33360,34095,86,33
4638,3963,33390,33820,86,34
8410,7875,33420,34614,86,35
4092,4641,33450,33849,86,36
517,6036,34200,34670,86,37
3606,7011,34230,34949,86,38
7960,225,34260,34801,86,39
4500,4650,34290,34474,86,40
3328,8647,34800,35435,86,41
4311,595,35100,35252,86,42
4638,10496,35130,36229,86,43
6383,1190,36000,36339,86,44
6683,1726,36030,36925,86,45
5337,5769,36060,36702,86,46
8216,8833,36900,37537,86,47
3328,7960,36930,37724,86,48
8266,7953,36960,37659,86,49
4541,3091,36990,37379,86,50
1678,5550,37020,37711,86,51
1726,7573,37500,37779,86,52
1594,2898,37800,38165,86,53
517,6955,37830,38615,86,54
595,3931,37860,38296,86,55
8175,5123,37890,38112,86,56
4414,3741,37920,38388,86,57
5003,8508,37950,38249,86,58
7964,4638,38700,39391,86,59
1685,1190,38730,39098,86,60
4638,2305,39600,40191,86,61
7132,4650,39630,39898,86,62
2908,8663,40500,41378,86,63
4925,921,40530,41111,86,64
1695,6950,40560,40875,86,65
7893,4925,40590,40951,86,66
8958,7777,40620,41674,86,67
8773,3922,40650,41385,86,68
4925,921,41400,41981,86,69
8773,2634,41430,41890,86,70
10393,4707,43200,43627,86,71
5044,4927,43230,43937,86,72
10111,8879,44100,44261,86,73
2882,1695,44130,44339,86,74
3182,10496,44160,44891,86,75
3321,6106,45000,45501,86,76
6838,517,45030,45783,86,77
3152,8263,45060,45254,86,78
4638,5249,45900,46468,86,79
9265,8266,46200,46741,86,80
6839,8648,46800,47750,86,81
5172,3955,46830,46983,86,82
8263,4819,46860,47014,86,83
1695,2629,46890,47019,86,84
4650,4313,46920,47377,86,85
4691,4865,46950,47505,86,86
4641,3955,47700,48195,86,87
4691,4865,47730,48285,86,88
8559,8508,47760,48662,86,89
10455,4927,47790,48812,86,90
5688,8259,48000,48348,86,91
10243,2091,48600,49103,86,92
1695,2629,48630,48759,86,93
4641,4092,48900,49293,86,94
7919,3545,49500,50081,86,95
5468,7875,49530,49945,86,96
3679,9005,49560,50692,86,97
10686,6703,50100,51115,86,98
6817,7580,50400,51408,86,99
7893,7778,50430,51194,86,100
4699,4025,50460,51258,86,101
3741,8796,50490,51036,86,102
9954,5897,50520,50663,86,103
595,4311,50550,50702,86,104
1190,2910,50580,50889,86,105
2679,595,50610,50877,86,106
595,1987,51300,51366,86,107
7893,1526,51330,52000,86,108
3482,6167,51360,51904,86,109
4446,5139,52200,52734,86,110
6274,6532,52230,52813,86,111
7026,6738,52500,53992,86,112
4641,2012,53100,53508,86,113
1190,1374,53130,53991,86,114
3452,1594,53400,53736,86,115
2898,2960,54000,54222,86,116
8825,4638,54030,55030,86,117
517,10496,54900,55576,86,118
6431,7127,54930,55859,86,119
5912,4925,55800,56560,86,120
8175,5715,55830,55981,86,121
4536,4638,55860,56292,86,122
1190,747,55890,56383,86,123
5550,1678,55920,56585,86,124
8537,9147,55950,56592,86,125
4699,4025,55980,56778,86,126
2898,1594,57600,57965,86,127
10638,9284,57630,58064,86,128
8001,5468,58500,59016,86,129
2787,2936,59400,60272,86,130
3603,2770,59430,59742,86,131
2787,8603,59460,60092,86,132
1831,5230,59490,59680,86,133
6268,6932,59520,60442,86,134
1446,8879,59550,60522,86,135
6398,8216,60000,60239,86,136
2787,2936,60600,61472,86,137
4707,10393,61200,61628,86,138
8879,10111,63000,63161,86,139
8879,7651,63030,63711,86,140
4707,10393,63900,64328,86,141
595,7450,67500,67590,86,142
8179,4082,67530,68629,86,143
5897,595,14760,14824,87,0
5839,595,15000,15551,87,1
5897,595,15300,15364,87,2
5839,595,15330,15881,87,3
3053,595,16200,16442,87,4
5897,595,16230,16294,87,5
5586,595,16500,16777,87,6
3053,595,16800,17042,87,7
2588,8175,19800,19924,87,8
5856,8175,19830,20388,87,9
1789,4650,19860,20261,87,10
9147,8537,20700,21345,87,11
1309,1695,22500,22874,87,12
6950,1695,22530,22847,87,13
1905,10243,23400,23513,87,14
1195,8958,24300,24891,87,15
8773,5097,27000,27605,87,16
5139,4446,27030,27564,87,17
9284,6204,27060,28256,87,18
2771,1779,27090,27809,87,19
9284,4638,27300,28395,87,20
2770,3996,27900,28071,87,21
8603,2787,27930,28577,87,22
9284,6204,27960,29156,87,23
5216,3606,28800,29354,87,24
1932,2493,28830,29551,87,25
3287,1917,28860,29233,87,26
6464,9895,28890,29859,87,27
3122,3972,28920,29096,87,28
4358,1446,28950,30133,87,29
6955,2787,28980,29463,87,30
8796,3741,29700,30248,87,31
8266,6106,29730,30010,87,32
206,4671,29760,30736,87,33
3721,5097,29790,30730,87,34
3351,1446,29820,30387,87,35
3878,805,29850,30012,87,36
2629,1695,29880,30009,87,37
3383,7026,30600,30809,87,38
8796,3741,30630,31178,87,39
4082,8179,31500,32646,87,40
8263,5930,31530,31631,87,41
4899,3452,31560,32286,87,42
3152,8263,31590,31784,87,43
1181,8266,32400,32764,87,44
5165,4446,32430,32714,87,45
10496,4707,32460,33461,87,46
903,4446,32490,33631,87,47
7960,225,32520,33061,87,48
2743,4641,32550,33044,87,49
4259,1183,32580,32957,87,50
3545,7919,32610,33183,87,51
5718,10686,32640,33375,87,52
4313,4650,32670,33126,87,53
3606,8773,33300,34212,87,54
8259,2898,33330,33629,87,55
3955,8175,33360,33901,87,56
7087,7960,33390,33760,87,57
3158,7253,33420,33551,87,58
3640,5769,33450,34029,87,59
7132,595,33480,33964,87,60
2743,4641,33510,34004,87,61
5718,10686,33540,34275,87,62
6150,4446,33600,33878,87,63
3955,8175,33630,34171,87,64
8867,4927,34200,35068,87,65
2012,4641,34230,34589,87,66
5230,595,34260,34342,87,67
2714,2493,34290,34877,87,68
4500,4650,34320,34504,87,69
8603,9895,34350,34946,87,70
1987,595,35100,35166,87,71
8180,8012,35130,35473,87,72
6383,8755,35160,35920,87,73
4015,10484,35190,35629,87,74
4311,595,35220,35372,87,75
1526,225,35250,36141,87,76
595,236,36000,36483,87,77
7964,4638,36030,36721,87,78
757,8755,36060,37320,87,79
595,3053,36090,36332,87,80
4707,5817,36120,36736,87,81
8175,5856,36150,36734,87,82
1564,10686,36180,36472,87,83
10496,3182,36210,36962,87,84
1987,6313,36240,36552,87,85
5103,225,36900,37754,87,86
6457,9954,36930,37510,87,87
1678,5550,36960,37651,87,88
5736,5769,36990,37010,87,89
595,3053,37020,37262,87,90
8931,4638,37050,37735,87,91
595,236,37080,37563,87,92
8263,855,37110,37513,87,93
1564,225,37140,37308,87,94
8175,5856,37170,37754,87,95
4082,8179,37200,38346,87,96
2180,5963,37230,37727,87,97
7893,225,37260,37681,87,98
4358,1892,37290,38107,87,99
4925,1857,37320,37600,87,100
10496,5971,37350,38068,87,101
595,5897,37800,37864,87,102
1107,8768,37823,38305,87,103
1607,5097,37846,38783,87,104
6955,4638,37869,38004,87,105
4925,1857,37892,38172,87,106
4650,9775,37915,38067,87,107
8175,5123,37938,38160,87,108
595,3931,37961,38397,87,109
4650,1789,37984,38385,87,110
4709,3983,38007,38311,87,111
6167,3482,38030,38518,87,112
8175,2588,38053,38177,87,113
1607,602,38076,38316,87,114
4649,9020,38100,38485,87,115
4638,1704,38700,39342,87,116
5346,2898,38730,38808,87,117
8008,1098,38760,39172,87,118
2776,1190,39600,40054,87,119
8603,1553,39630,40589,87,120
308,2810,39660,40443,87,121
8958,7777,40500,41554,87,122
4650,9775,40530,40682,87,123
2493,3922,41400,42425,87,124
6204,6398,41430,42430,87,125
2898,229,41460,41736,87,126
2493,3063,42900,43331,87,127
517,7778,43200,44067,87,128
7776,3166,43230,43837,87,129
9658,10686,43260,43518,87,130
8508,5003,44100,44399,87,131
2927,4639,44130,44726,87,132
4707,1526,44160,44565,87,133
7778,8122,44190,44371,87,134
4638,8931,45000,45690,87,135
6950,925,45030,45917,87,136
8262,1726,45060,45755,87,137
3896,7777,45090,45356,87,138
1190,4294,45120,46214,87,139
4638,1780,46800,47253,87,140
8263,4819,46830,46984,87,141
5044,6313,46860,47734,87,142
6275,6106,46890,47082,87,143
4134,6382,46920,47386,87,144
1695,2629,46950,47079,87,145
7132,4638,46980,47409,87,146
10243,1905,47010,47110,87,147
1526,8847,47040,48002,87,148
10455,4927,47400,48422,87,149
1190,3287,47700,48397,87,150
4918,10006,47730,48512,87,151
6204,7776,47760,48212,87,152
7158,921,48000,48280,87,153
225,10496,48600,49383,87,154
6204,9284,48630,49853,87,155
2605,3983,48660,48862,87,156
5139,5455,48690,49043,87,157
5097,6382,48900,49237,87,158
6204,9284,49320,50543,87,159
4647,2385,49500,49554,87,160
3603,2770,49530,49842,87,161
4446,5165,50400,50684,87,162
921,4925,50430,51073,87,163
225,1564,50460,50628,87,164
3741,4414,50490,51061,87,165
5097,6027,50520,50893,87,166
595,7132,50550,51034,87,167
7960,921,50580,51413,87,168
4650,1045,50610,50687,87,169
855,4638,50640,51153,87,170
5714,595,50670,51034,87,171
4638,1526,50700,51001,87,172
5097,6950,51300,52109,87,173
4641,2012,51330,51738,87,174
6106,3957,51360,51794,87,175
2927,4707,52200,52597,87,176
7925,10198,52230,52370,87,177
1726,4704,52260,53054,87,178
277,4259,52290,53646,87,179
4650,4313,52320,52777,87,180
1264,8266,53100,53469,87,181
9247,9147,53130,53167,87,182
921,4925,53160,53803,87,183
5688,8259,54000,54348,87,184
2382,3063,54030,54132,87,185
5549,7114,54060,54223,87,186
9895,3328,54090,54773,87,187
5230,1831,54120,54310,87,188
5097,3721,54150,55063,87,189
4638,5839,54300,54546,87,190
7953,10496,54330,55318,87,191
6431,7127,54900,55829,87,192
1857,7158,54930,55134,87,193
6817,4637,54960,55328,87,194
4650,7132,55800,56068,87,195
1190,3063,55830,56522,87,196
8958,4794,55860,56775,87,197
2898,7777,55890,56239,87,198
225,10718,55920,56771,87,199
4641,7778,55950,56249,87,200
4650,4313,55980,56437,87,201
2382,4613,56010,56941,87,202
5550,1678,56700,57365,87,203
4536,4638,56730,57162,87,204
595,1987,56760,56826,87,205
5550,1678,57600,58265,87,206
6106,2534,57630,58387,87,207
1190,10718,57660,57753,87,208
6204,3152,58500,59158,87,209
2887,6361,59400,59640,87,210
2787,2936,59430,60302,87,211
2787,8603,59460,60092,87,212
225,5103,59490,60347,87,213
2311,5291,59520,60055,87,214
2787,4358,59550,60278,87,215
1446,9500,59580,60373,87,216
2787,8141,59610,60728,87,217
1446,8879,59640,60612,87,218
7893,6950,59670,59786,87,219
1446,8879,60300,61272,87,220
225,5103,61200,62057,87,221
8879,7651,63000,63681,87,222
595,7450,67500,67590,87,223
925,5468,69300,69722,87,224
225,3891,72600,73604,87,225
1680,5736,73800,74141,87,226
4865,4691,76500,77069,87,227
933,595,15300,15841,88,0
5897,595,15720,15784,88,1
5897,595,15900,15964,88,2
855,8263,19200,19602,88,3
4666,8175,19800,19962,88,4
2588,8175,19830,19954,88,5
5346,2898,19860,19938,88,6
9147,8537,20700,21345,88,7
6532,6274,22500,23083,88,8
6950,1695,22530,22847,88,9
1905,10243,23400,23513,88,10
5139,4446,26100,26634,88,11
8879,1446,26400,27324,88,12
8773,5097,27000,27605,88,13
3996,8392,27030,27476,88,14
9284,4697,27060,28219,88,15
8603,2787,27900,28547,88,16
6464,9895,28800,29769,88,17
2091,228,28830,30341,88,18
6955,2787,28860,29343,88,19
3287,1917,28890,29263,88,20
2629,1695,29700,29829,88,21
8796,3741,29730,30278,88,22
4259,9511,29760,30210,88,23
4082,8179,29790,30936,88,24
4358,1446,29820,31003,88,25
6383,8755,29850,30610,88,26
3721,5097,29880,30820,88,27
4819,8263,30600,30756,88,28
8266,1264,30630,30998,88,29
7029,1190,30660,31019,88,30
8263,5930,31500,31601,88,31
7087,7893,32400,32794,88,32
5843,4419,32430,32871,88,33
2743,4641,32460,32954,88,34
8266,7026,32490,32962,88,35
7451,4638,32520,33338,88,36
7127,6563,32550,32785,88,37
5097,1892,32580,33067,88,38
5718,10686,32610,33345,88,39
3983,2605,32640,32893,88,40
3545,7919,32670,33243,88,41
225,2494,32700,32809,88,42
3955,8175,33300,33841,88,43
10406,1190,33330,33721,88,44
8259,2898,33360,33659,88,45
9284,10484,33390,33763,88,46
7573,1726,33420,33698,88,47
3381,9170,33450,34082,88,48
6383,10237,34200,34876,88,49
8263,855,34230,34633,88,50
1124,4638,34260,34802,88,51
8603,9895,34290,34886,88,52
7777,2898,34320,34639,88,53
2960,2898,34350,34572,88,54
3456,3679,34380,35494,88,55
1425,855,34800,35338,88,56
3442,10317,35100,35186,88,57
4311,595,35130,35282,88,58
2276,8215,35160,36044,88,59
7960,225,36000,36541,88,60
7778,4927,36030,36477,88,61
5721,6268,36060,36961,88,62
8263,855,36090,36493,88,63
934,1553,36120,36207,88,64
517,1857,36150,37094,88,65
938,6431,36180,36499,88,66
4375,4707,36900,37264,88,67
6884,10317,36930,37219,88,68
8175,5856,36960,37544,88,69
8175,5123,36990,37212,88,70
595,3053,37020,37262,88,71
5003,8508,37050,37349,88,72
9895,206,37800,38513,88,73
6167,3482,37830,38318,88,74
595,4641,37860,38244,88,75
8175,2588,37890,38014,88,76
595,933,37920,38427,88,77
4650,9775,37950,38102,88,78
9284,4035,37980,39409,88,79
4650,1789,38010,38411,88,80
4707,10496,38700,39705,88,81
2898,229,38730,39006,88,82
5718,10686,39600,40335,88,83
7026,8663,39630,40542,88,84
1695,8327,39660,40009,88,85
8603,7114,39690,40511,88,86
4650,1789,39900,40301,88,87
1695,3498,40500,41269,88,88
4541,3182,40530,41377,88,89
3381,10686,40560,41380,88,90
4925,921,40590,41171,88,91
4648,3165,41400,42085,88,92
1576,2180,41430,42168,88,93
3114,929,41460,41537,88,94
2382,1564,42000,42704,88,95
9448,3458,42300,42999,88,96
8773,3922,42330,43065,88,97
7778,6449,42600,43276,88,98
4638,3963,42630,43060,88,99
4638,4658,43200,43355,88,100
1917,3287,43800,44155,88,101
4925,8215,44100,45150,88,102
2882,1695,44130,44339,88,103
4638,9284,44160,45211,88,104
4082,10686,44190,45084,88,105
7651,8879,44220,44902,88,106
2021,1695,44250,44625,88,107
6431,938,45000,45321,88,108
1190,5124,45030,45096,88,109
7158,2898,45300,45606,88,110
6106,4541,45900,46339,88,111
1857,2678,45930,46403,88,112
8764,3063,45960,46431,88,113
5769,7893,46200,46954,88,114
1695,2629,46800,46929,88,115
10455,4927,46830,47852,88,116
10455,1726,46860,46967,88,117
8263,3152,46890,47084,88,118
4650,4500,47700,47884,88,119
1917,3287,47730,48085,88,120
7855,3308,47760,48188,88,121
3000,6997,48600,48656,88,122
8180,8934,48630,48931,88,123
4641,7778,48660,48959,88,124
9170,3996,49800,50651,88,125
4638,7778,50400,50613,88,126
5097,8773,50430,51035,88,127
5097,6027,50460,50833,88,128
4641,3955,50490,50985,88,129
595,7132,50520,51004,88,130
2679,595,50550,50817,88,131
3603,8958,50580,51594,88,132
5688,8259,50700,51048,88,133
3741,8796,51300,51846,88,134
1188,5429,51330,51639,88,135
2605,3983,51360,51562,88,136
6106,9670,51390,52148,88,137
4134,152,51420,51914,88,138
2898,921,51600,52037,88,139
5429,1188,52200,52509,88,140
4446,6150,52230,52508,88,141
6274,6532,52260,52843,88,142
5957,2891,52800,53503,88,143
9247,9147,53100,53137,88,144
1183,2581,53130,53882,88,145
5230,1831,53160,53350,88,146
5912,4925,54000,54760,88,147
8958,5468,54030,55171,88,148
5230,1831,54060,54250,88,149
10243,1905,54600,54700,88,150
10317,6884,54900,55189,88,151
6431,7127,54930,55859,88,152
5912,4925,54960,55720,88,153
